nohup: ignoring input
Starting from scratch
Epoch 1 of 2000
Found 300 cases for training
   Iteration 1 of 100, loss = 0.024611137807369232
   Iteration 27 of 100, loss = 0.005465007240504578
   Iteration 28 of 100, loss = 0.005396725551690906
   Iteration 29 of 100, loss = 0.005344444869792667
   Iteration 30 of 100, loss = 0.0053061093824605145
   Iteration 31 of 100, loss = 0.005353806375135337
   Iteration 32 of 100, loss = 0.005462968940264545
   Iteration 33 of 100, loss = 0.005456101022322069
   Iteration 34 of 100, loss = 0.005571767400183222
   Iteration 35 of 100, loss = 0.005529000769768443
   Iteration 36 of 100, loss = 0.005560731631703675
   Iteration 37 of 100, loss = 0.0057241973416829435
   Iteration 38 of 100, loss = 0.005681010392053347
   Iteration 39 of 100, loss = 0.005678644773956292
   Iteration 40 of 100, loss = 0.005720393685624004
   Iteration 41 of 100, loss = 0.0057385590427168984
   Iteration 42 of 100, loss = 0.0056670659133011385
   Iteration 43 of 100, loss = 0.0057069207649937895
   Iteration 44 of 100, loss = 0.005765882744030519
   Iteration 45 of 100, loss = 0.005795652667681376
   Iteration 46 of 100, loss = 0.0058209901149182215
   Iteration 47 of 100, loss = 0.005845767990785076
   Iteration 48 of 100, loss = 0.005892438377486542
   Iteration 49 of 100, loss = 0.005962293756631564
   Iteration 50 of 100, loss = 0.0059353414550423625
   Iteration 51 of 100, loss = 0.005944554821825495
   Iteration 52 of 100, loss = 0.005907705546213457
   Iteration 53 of 100, loss = 0.005941577378730729
   Iteration 54 of 100, loss = 0.005895949085243046
   Iteration 55 of 100, loss = 0.005935440021990375
   Iteration 56 of 100, loss = 0.005956700616349865
   Iteration 57 of 100, loss = 0.005931481894661198
   Iteration 58 of 100, loss = 0.005904297597288829
   Iteration 59 of 100, loss = 0.005897643719405188
   Iteration 60 of 100, loss = 0.006012266622080157
   Iteration 61 of 100, loss = 0.0059724886420747785
   Iteration 62 of 100, loss = 0.005985815637564707
   Iteration 63 of 100, loss = 0.006031213834556559
   Iteration 64 of 100, loss = 0.00599361597414827
   Iteration 65 of 100, loss = 0.006007347563998057
   Iteration 66 of 100, loss = 0.005999047654878461
   Iteration 67 of 100, loss = 0.0059391829748151465
   Iteration 68 of 100, loss = 0.00590026457040735
   Iteration 69 of 100, loss = 0.0058722926634431315
   Iteration 70 of 100, loss = 0.005852967843280307
   Iteration 71 of 100, loss = 0.00579990926657764
   Iteration 72 of 100, loss = 0.00579280362257527
   Iteration 73 of 100, loss = 0.005750063876940372
   Iteration 74 of 100, loss = 0.005734978784882539
   Iteration 75 of 100, loss = 0.005804731522997221
   Iteration 76 of 100, loss = 0.005857507759509118
   Iteration 77 of 100, loss = 0.005819242384115403
   Iteration 78 of 100, loss = 0.005793744483246253
   Iteration 79 of 100, loss = 0.005780704272321508
   Iteration 80 of 100, loss = 0.005740380147472024
   Iteration 81 of 100, loss = 0.005795134277439412
   Iteration 82 of 100, loss = 0.0057951088756232
   Iteration 83 of 100, loss = 0.005745549805473581
   Iteration 84 of 100, loss = 0.005776914896809363
   Iteration 85 of 100, loss = 0.005752895798479371
   Iteration 86 of 100, loss = 0.0057335532105224594
   Iteration 87 of 100, loss = 0.005729804311921799
   Iteration 88 of 100, loss = 0.005741394991425544
   Iteration 89 of 100, loss = 0.005707368548969958
   Iteration 90 of 100, loss = 0.005776394201287379
   Iteration 91 of 100, loss = 0.005856450085507726
   Iteration 92 of 100, loss = 0.005851523476177017
   Iteration 93 of 100, loss = 0.005862251776570995
   Iteration 94 of 100, loss = 0.005831297527889702
   Iteration 95 of 100, loss = 0.005812940071336925
   Iteration 96 of 100, loss = 0.005833777464431478
   Iteration 97 of 100, loss = 0.005863986190494879
   Iteration 98 of 100, loss = 0.0058605997283866975
   Iteration 99 of 100, loss = 0.00584897344503928
   Iteration 100 of 100, loss = 0.005851019291440025

   End of epoch 41; saving model... 

Epoch 42 of 2000
   Iteration 1 of 100, loss = 0.005513378884643316
   Iteration 2 of 100, loss = 0.006269307341426611
   Iteration 3 of 100, loss = 0.005376209349681933
   Iteration 4 of 100, loss = 0.004706872336100787
   Iteration 5 of 100, loss = 0.004900136822834611
   Iteration 6 of 100, loss = 0.005022239754907787
   Iteration 7 of 100, loss = 0.005665204654048596
   Iteration 8 of 100, loss = 0.0055665595282334834
   Iteration 9 of 100, loss = 0.0058749639170451295
   Iteration 10 of 100, loss = 0.005773742427118122
   Iteration 11 of 100, loss = 0.0060167268807576465
   Iteration 12 of 100, loss = 0.006137538216232012
   Iteration 13 of 100, loss = 0.006289364393943777
   Iteration 14 of 100, loss = 0.006320921354927123
   Iteration 15 of 100, loss = 0.006489616182322303
   Iteration 16 of 100, loss = 0.006660469618509524
   Iteration 17 of 100, loss = 0.006575637264177203
   Iteration 18 of 100, loss = 0.0068420704014392365
   Iteration 19 of 100, loss = 0.006885845422450649
   Iteration 20 of 100, loss = 0.006889111350756138
   Iteration 21 of 100, loss = 0.00679072865196282
   Iteration 22 of 100, loss = 0.006605697732249444
   Iteration 23 of 100, loss = 0.006534454311527636
   Iteration 24 of 100, loss = 0.006800073412402223
   Iteration 25 of 100, loss = 0.006764383651316166
   Iteration 26 of 100, loss = 0.006926839454815938
   Iteration 27 of 100, loss = 0.006851574492261365
   Iteration 28 of 100, loss = 0.0067695618074919495
   Iteration 29 of 100, loss = 0.006719773940356641
   Iteration 30 of 100, loss = 0.006780836901937922
   Iteration 31 of 100, loss = 0.006737815741930277
   Iteration 32 of 100, loss = 0.006699449266307056
   Iteration 33 of 100, loss = 0.0067092978085080785
   Iteration 34 of 100, loss = 0.006602952188319143
   Iteration 35 of 100, loss = 0.0067125702143779825
   Iteration 36 of 100, loss = 0.006632877707791825
   Iteration 37 of 100, loss = 0.006608894384289916
   Iteration 38 of 100, loss = 0.006700060293568592
   Iteration 39 of 100, loss = 0.006706293266362105
   Iteration 40 of 100, loss = 0.006668845051899552
   Iteration 41 of 100, loss = 0.006676085815742248
   Iteration 42 of 100, loss = 0.006647156884095499
   Iteration 43 of 100, loss = 0.006589086130694594
   Iteration 44 of 100, loss = 0.006510025345381688
   Iteration 45 of 100, loss = 0.006618627502272527
   Iteration 46 of 100, loss = 0.006601827249497823
   Iteration 47 of 100, loss = 0.0065089537207275
   Iteration 48 of 100, loss = 0.0065696933985843016
   Iteration 49 of 100, loss = 0.006484301432929173
   Iteration 50 of 100, loss = 0.006441405895166099
   Iteration 51 of 100, loss = 0.006403734610762959
   Iteration 52 of 100, loss = 0.006480447352469827
   Iteration 53 of 100, loss = 0.0065805840455347075
   Iteration 54 of 100, loss = 0.0066951263342397635
   Iteration 55 of 100, loss = 0.006665641886436127
   Iteration 56 of 100, loss = 0.006683960245157193
   Iteration 57 of 100, loss = 0.0066347674777110415
   Iteration 58 of 100, loss = 0.006607281349213986
   Iteration 59 of 100, loss = 0.006553692178863843
   Iteration 60 of 100, loss = 0.0067043559974990785
   Iteration 61 of 100, loss = 0.006663844542822144
   Iteration 62 of 100, loss = 0.006658501325986318
   Iteration 63 of 100, loss = 0.006657293277038704
   Iteration 64 of 100, loss = 0.006658208414592082
   Iteration 65 of 100, loss = 0.0066604193264188675
   Iteration 66 of 100, loss = 0.006663634297155747
   Iteration 67 of 100, loss = 0.006642339372340201
   Iteration 68 of 100, loss = 0.0066609730882405795
   Iteration 69 of 100, loss = 0.006641295883615596
   Iteration 70 of 100, loss = 0.006602148448915354
   Iteration 71 of 100, loss = 0.006578258576501213
   Iteration 72 of 100, loss = 0.006527249998826947
   Iteration 73 of 100, loss = 0.006556311060916887
   Iteration 74 of 100, loss = 0.0065865084856144476
   Iteration 75 of 100, loss = 0.006532696889092525
   Iteration 76 of 100, loss = 0.00651657693455682
   Iteration 77 of 100, loss = 0.006474027122890988
   Iteration 78 of 100, loss = 0.0064343003383001834
   Iteration 79 of 100, loss = 0.006463002917486467
   Iteration 80 of 100, loss = 0.006531424235436134
   Iteration 81 of 100, loss = 0.006531458368156979
   Iteration 82 of 100, loss = 0.006537413227417302
   Iteration 83 of 100, loss = 0.006514367756871395
   Iteration 84 of 100, loss = 0.006581331811113549
   Iteration 85 of 100, loss = 0.006563487947534989
   Iteration 86 of 100, loss = 0.00652563605771595
   Iteration 87 of 100, loss = 0.006485802763751869
   Iteration 88 of 100, loss = 0.006444852693345059
   Iteration 89 of 100, loss = 0.006405460172113073
   Iteration 90 of 100, loss = 0.006403274259840449
   Iteration 91 of 100, loss = 0.006434167975784986
   Iteration 92 of 100, loss = 0.006493221264858933
   Iteration 93 of 100, loss = 0.0064558829281038494
   Iteration 94 of 100, loss = 0.006457490722668615
   Iteration 95 of 100, loss = 0.006420942273383078
   Iteration 96 of 100, loss = 0.006444920635355326
   Iteration 97 of 100, loss = 0.006446448140345591
   Iteration 98 of 100, loss = 0.006462676284302559
   Iteration 99 of 100, loss = 0.006438070075642882
   Iteration 100 of 100, loss = 0.006468231468461454

   End of epoch 42; saving model... 

Epoch 43 of 2000
   Iteration 1 of 100, loss = 0.010930447839200497
   Iteration 2 of 100, loss = 0.009584429673850536
   Iteration 3 of 100, loss = 0.008084085614730915
   Iteration 4 of 100, loss = 0.007350387633778155
   Iteration 5 of 100, loss = 0.007150146923959255
   Iteration 6 of 100, loss = 0.006853628437966108
   Iteration 7 of 100, loss = 0.006658241086240325
   Iteration 8 of 100, loss = 0.006546453223563731
   Iteration 9 of 100, loss = 0.006365026813000441
   Iteration 10 of 100, loss = 0.00631715557537973
   Iteration 11 of 100, loss = 0.006255860694430091
   Iteration 12 of 100, loss = 0.006274068689284225
   Iteration 13 of 100, loss = 0.006086774349499207
   Iteration 14 of 100, loss = 0.006099584279581904
   Iteration 15 of 100, loss = 0.005880657738695542
   Iteration 16 of 100, loss = 0.0059573228063527495
   Iteration 17 of 100, loss = 0.006156766924130566
   Iteration 18 of 100, loss = 0.006149009982537892
   Iteration 19 of 100, loss = 0.006286481321838342
   Iteration 20 of 100, loss = 0.006193805602379143
   Iteration 21 of 100, loss = 0.006033116108959629
   Iteration 22 of 100, loss = 0.006068860286508094
   Iteration 23 of 100, loss = 0.006093061225407798
   Iteration 24 of 100, loss = 0.006170413786700617
   Iteration 25 of 100, loss = 0.0061749909445643425
   Iteration 26 of 100, loss = 0.006313091502166712
   Iteration 27 of 100, loss = 0.0064665863152455405
   Iteration 28 of 100, loss = 0.00637791961032365
   Iteration 29 of 100, loss = 0.00629617989962471
   Iteration 30 of 100, loss = 0.006316663340354959
   Iteration 31 of 100, loss = 0.006301643462070535
   Iteration 32 of 100, loss = 0.0062543236708734185
   Iteration 33 of 100, loss = 0.0061477681650131035
   Iteration 34 of 100, loss = 0.006169781143612722
   Iteration 35 of 100, loss = 0.006169068839933191
   Iteration 36 of 100, loss = 0.0061706661169106765
   Iteration 37 of 100, loss = 0.006130443483188345
   Iteration 38 of 100, loss = 0.006312893752596881
   Iteration 39 of 100, loss = 0.006235631397710397
   Iteration 40 of 100, loss = 0.006285933824256062
   Iteration 41 of 100, loss = 0.0062143979253383675
   Iteration 42 of 100, loss = 0.006134115902352191
   Iteration 43 of 100, loss = 0.0060862344689667225
   Iteration 44 of 100, loss = 0.006082721710713072
   Iteration 45 of 100, loss = 0.006034436107923587
   Iteration 46 of 100, loss = 0.0059757738971434856
   Iteration 47 of 100, loss = 0.006018913326230138
   Iteration 48 of 100, loss = 0.006038133389665745
   Iteration 49 of 100, loss = 0.006146555904261008
   Iteration 50 of 100, loss = 0.006175158419646323
   Iteration 51 of 100, loss = 0.006146364603374226
   Iteration 52 of 100, loss = 0.006205134841506011
   Iteration 53 of 100, loss = 0.0062619662922719175
   Iteration 54 of 100, loss = 0.0062269764409090085
   Iteration 55 of 100, loss = 0.006213790309530768
   Iteration 56 of 100, loss = 0.006155921620250281
   Iteration 57 of 100, loss = 0.006132231502417932
   Iteration 58 of 100, loss = 0.00611901488797418
   Iteration 59 of 100, loss = 0.0062465724866774125
   Iteration 60 of 100, loss = 0.0062470746769880256
   Iteration 61 of 100, loss = 0.006255069556722387
   Iteration 62 of 100, loss = 0.0062602656187429545
   Iteration 63 of 100, loss = 0.006231993880300294
   Iteration 64 of 100, loss = 0.006252758343180176
   Iteration 65 of 100, loss = 0.006234363867686345
   Iteration 66 of 100, loss = 0.006240695122290741
   Iteration 67 of 100, loss = 0.006265883723190471
   Iteration 68 of 100, loss = 0.0062784266671823226
   Iteration 69 of 100, loss = 0.006252911859664364
   Iteration 70 of 100, loss = 0.006279053006853376
   Iteration 71 of 100, loss = 0.006270195646080333
   Iteration 72 of 100, loss = 0.006312720361165702
   Iteration 73 of 100, loss = 0.006253338135038949
   Iteration 74 of 100, loss = 0.00628215991703139
   Iteration 75 of 100, loss = 0.006277122320607304
   Iteration 76 of 100, loss = 0.0063002427372052085
   Iteration 77 of 100, loss = 0.00631484228137929
   Iteration 78 of 100, loss = 0.006294354853124764
   Iteration 79 of 100, loss = 0.0062836380999629635
   Iteration 80 of 100, loss = 0.006339808469056152
   Iteration 81 of 100, loss = 0.006322076069880967
   Iteration 82 of 100, loss = 0.006312156098940205
   Iteration 83 of 100, loss = 0.006287029745191874
   Iteration 84 of 100, loss = 0.006295649503867719
   Iteration 85 of 100, loss = 0.006299044205533231
   Iteration 86 of 100, loss = 0.006277932149228142
   Iteration 87 of 100, loss = 0.006312139752460109
   Iteration 88 of 100, loss = 0.0062758286896331065
   Iteration 89 of 100, loss = 0.006279674175540718
   Iteration 90 of 100, loss = 0.006244826187483139
   Iteration 91 of 100, loss = 0.0062226636263613515
   Iteration 92 of 100, loss = 0.006191738278847997
   Iteration 93 of 100, loss = 0.006207297120483652
   Iteration 94 of 100, loss = 0.006198268373833692
   Iteration 95 of 100, loss = 0.006167762157948393
   Iteration 96 of 100, loss = 0.006170059243837993
   Iteration 97 of 100, loss = 0.006143566830679006
   Iteration 98 of 100, loss = 0.006119579780010545
   Iteration 99 of 100, loss = 0.006098038573382479
   Iteration 100 of 100, loss = 0.006080861547961831

   End of epoch 43; saving model... 

Epoch 44 of 2000
   Iteration 1 of 100, loss = 0.005704168695956469
   Iteration 2 of 100, loss = 0.007835766533389688
   Iteration 3 of 100, loss = 0.007434451797356208
   Iteration 4 of 100, loss = 0.00667399272788316
   Iteration 5 of 100, loss = 0.007075340207666159
   Iteration 6 of 100, loss = 0.006887504132464528
   Iteration 7 of 100, loss = 0.006987463483320815
   Iteration 8 of 100, loss = 0.0067456819815561175
   Iteration 9 of 100, loss = 0.006433669167260329
   Iteration 10 of 100, loss = 0.0062931232620030645
   Iteration 11 of 100, loss = 0.006191213996234265
   Iteration 12 of 100, loss = 0.006189577320280175
   Iteration 13 of 100, loss = 0.006587735771273191
   Iteration 14 of 100, loss = 0.006400339737800615
   Iteration 15 of 100, loss = 0.006701827763269345
   Iteration 16 of 100, loss = 0.006713726703310385
   Iteration 17 of 100, loss = 0.006850779741345083
   Iteration 18 of 100, loss = 0.006798446074955993
   Iteration 19 of 100, loss = 0.006864188435046296
   Iteration 20 of 100, loss = 0.00697160535492003
   Iteration 21 of 100, loss = 0.006973581078151862
   Iteration 22 of 100, loss = 0.007075435100969943
   Iteration 23 of 100, loss = 0.007094691467026006
   Iteration 24 of 100, loss = 0.006954683262544374
   Iteration 25 of 100, loss = 0.006983588375151157
   Iteration 26 of 100, loss = 0.0068525237640222674
   Iteration 27 of 100, loss = 0.006764984258485061
   Iteration 28 of 100, loss = 0.006803825148381293
   Iteration 29 of 100, loss = 0.006684701962011127
   Iteration 30 of 100, loss = 0.006577680384119352
   Iteration 31 of 100, loss = 0.0064836062430854765
   Iteration 32 of 100, loss = 0.006494474451756105
   Iteration 33 of 100, loss = 0.0063888259500152235
   Iteration 34 of 100, loss = 0.006252371086328126
   Iteration 35 of 100, loss = 0.006185057696088084
