nohup: ignoring input
Loading weights from /autofs/space/nicc_005/users/olchanyi/DiffSR/model_outputs_v13/checkpoint_0055.pth
Epoch 56 of 2000
Found 300 cases for training
   Iteration 1 of 100, loss = 0.007026712875813246
   Iteration 3 of 100, loss = 0.004432675273468097
   Iteration 4 of 100, loss = 0.00391116231912747
   Iteration 5 of 100, loss = 0.0038193280808627604
   Iteration 6 of 100, loss = 0.0037990457688768706
   Iteration 7 of 100, loss = 0.0034798564988055398
   Iteration 8 of 100, loss = 0.0032428200938738883
   Iteration 9 of 100, loss = 0.003517365652239985
   Iteration 10 of 100, loss = 0.003728274116292596
   Iteration 11 of 100, loss = 0.003660434984009374
   Iteration 12 of 100, loss = 0.003821705972465376
   Iteration 13 of 100, loss = 0.003774242475628853
   Iteration 14 of 100, loss = 0.004098019496138606
   Iteration 15 of 100, loss = 0.004345115770896276
   Iteration 16 of 100, loss = 0.004263098104274832
   Iteration 17 of 100, loss = 0.004377295632901437
   Iteration 18 of 100, loss = 0.004393584495927725
   Iteration 19 of 100, loss = 0.004300373594129556
   Iteration 20 of 100, loss = 0.004162450938019901
   Iteration 21 of 100, loss = 0.004038054640183137
   Iteration 22 of 100, loss = 0.003995437937026674
   Iteration 23 of 100, loss = 0.0040255313860657425
   Iteration 24 of 100, loss = 0.004088935849722475
   Iteration 25 of 100, loss = 0.0040301080048084255
   Iteration 26 of 100, loss = 0.004058307932259945
   Iteration 27 of 100, loss = 0.00400349339125333
   Iteration 28 of 100, loss = 0.0039851847437343425
   Iteration 29 of 100, loss = 0.003992494677418265
   Iteration 30 of 100, loss = 0.0041103232031067215
   Iteration 31 of 100, loss = 0.004086495895359305
   Iteration 32 of 100, loss = 0.004050428316986654
   Iteration 33 of 100, loss = 0.004103556056648042
   Iteration 34 of 100, loss = 0.004055624841438497
   Iteration 35 of 100, loss = 0.004222412101392235
   Iteration 36 of 100, loss = 0.004218369748236405
   Iteration 37 of 100, loss = 0.004173423081787454
   Iteration 38 of 100, loss = 0.004204892804601083
   Iteration 39 of 100, loss = 0.004120219867521276
   Iteration 40 of 100, loss = 0.004172823774570134
   Iteration 41 of 100, loss = 0.004297159099667446
   Iteration 42 of 100, loss = 0.004277903978834816
   Iteration 43 of 100, loss = 0.004273581669156894
   Iteration 44 of 100, loss = 0.00427337090712337
   Iteration 45 of 100, loss = 0.004259943086395247
   Iteration 46 of 100, loss = 0.0043163073854014765
   Iteration 47 of 100, loss = 0.004415231562427621
   Iteration 48 of 100, loss = 0.004350539404792168
   Iteration 49 of 100, loss = 0.004296790391482337
   Iteration 50 of 100, loss = 0.00425185959902592
   Iteration 51 of 100, loss = 0.004218393718759876
   Iteration 52 of 100, loss = 0.004234318971821967
   Iteration 53 of 100, loss = 0.004213826239926143
   Iteration 54 of 100, loss = 0.004185159950456755
   Iteration 55 of 100, loss = 0.004239087146495215
   Iteration 56 of 100, loss = 0.0042456984364045115
   Iteration 57 of 100, loss = 0.004274758821753622
   Iteration 58 of 100, loss = 0.004248658633702595
   Iteration 59 of 100, loss = 0.004220523998749016
   Iteration 60 of 100, loss = 0.004194524023720684
   Iteration 61 of 100, loss = 0.004196234910985547
   Iteration 62 of 100, loss = 0.004159712962122754
   Iteration 63 of 100, loss = 0.004178717681613293
   Iteration 64 of 100, loss = 0.004158614284278883
   Iteration 65 of 100, loss = 0.0041438441374339165
   Iteration 66 of 100, loss = 0.004183502353650208
   Iteration 67 of 100, loss = 0.004220347963586283
   Iteration 68 of 100, loss = 0.0042415902040802925
   Iteration 69 of 100, loss = 0.004222214951659081
   Iteration 70 of 100, loss = 0.004216074804675632
   Iteration 71 of 100, loss = 0.004227636251631389
   Iteration 72 of 100, loss = 0.004210656422300316
   Iteration 73 of 100, loss = 0.004212310273767997
   Iteration 74 of 100, loss = 0.0042292343970149054
   Iteration 75 of 100, loss = 0.004284630595551183
   Iteration 76 of 100, loss = 0.004263450272877603
   Iteration 77 of 100, loss = 0.00425761408103001
   Iteration 78 of 100, loss = 0.004325927400107806
   Iteration 79 of 100, loss = 0.004319057880187572
   Iteration 80 of 100, loss = 0.004299727324541891
   Iteration 81 of 100, loss = 0.0042936784124726225
   Iteration 82 of 100, loss = 0.004292437611516883
   Iteration 83 of 100, loss = 0.004324629289204681
   Iteration 84 of 100, loss = 0.0043243931618885
   Iteration 85 of 100, loss = 0.004298512498601614
   Iteration 86 of 100, loss = 0.0042708167978183385
   Iteration 87 of 100, loss = 0.004248801623497844
   Iteration 88 of 100, loss = 0.004285948207490781
   Iteration 89 of 100, loss = 0.004295264547978518
   Iteration 90 of 100, loss = 0.004318894031328253
   Iteration 91 of 100, loss = 0.004346328029526746
   Iteration 92 of 100, loss = 0.0043312807221967805
   Iteration 93 of 100, loss = 0.004325325056905508
   Iteration 94 of 100, loss = 0.004343111272975604
   Iteration 95 of 100, loss = 0.004328131851568622
   Iteration 96 of 100, loss = 0.004298071979064844
   Iteration 97 of 100, loss = 0.004282229851820919
   Iteration 98 of 100, loss = 0.004283420036532631
   Iteration 99 of 100, loss = 0.004285666925216451
   Iteration 100 of 100, loss = 0.00426021521736402

   End of epoch 177; saving model... 

Epoch 178 of 2000
   Iteration 1 of 100, loss = 0.002771049505099654
   Iteration 2 of 100, loss = 0.002823415561579168
   Iteration 3 of 100, loss = 0.0034565407938013473
   Iteration 4 of 100, loss = 0.003982240858022124
   Iteration 5 of 100, loss = 0.0037330461665987967
   Iteration 6 of 100, loss = 0.004612831398844719
   Iteration 7 of 100, loss = 0.004790061286517552
   Iteration 8 of 100, loss = 0.004496732144616544
   Iteration 9 of 100, loss = 0.0045739877969026566
   Iteration 10 of 100, loss = 0.004317636322230101
   Iteration 11 of 100, loss = 0.0045069210993295365
   Iteration 12 of 100, loss = 0.004312607770164807
   Iteration 13 of 100, loss = 0.004159135618605292
   Iteration 14 of 100, loss = 0.004104943214250463
   Iteration 15 of 100, loss = 0.004177006209890048
   Iteration 16 of 100, loss = 0.004382588493172079
   Iteration 17 of 100, loss = 0.0044648413929869145
   Iteration 18 of 100, loss = 0.004489792226296332
   Iteration 19 of 100, loss = 0.004388072822046907
   Iteration 20 of 100, loss = 0.004255541833117604
   Iteration 21 of 100, loss = 0.004264659802651121
   Iteration 22 of 100, loss = 0.004285401474176483
   Iteration 23 of 100, loss = 0.004413831513375044
   Iteration 24 of 100, loss = 0.004421572006928424
   Iteration 25 of 100, loss = 0.004375923098996282
   Iteration 26 of 100, loss = 0.004283474328426214
   Iteration 27 of 100, loss = 0.004441475530189497
   Iteration 28 of 100, loss = 0.004458931374496647
   Iteration 29 of 100, loss = 0.004644968675385262
   Iteration 30 of 100, loss = 0.004671555617824197
   Iteration 31 of 100, loss = 0.004645077594285531
   Iteration 32 of 100, loss = 0.004674714487919118
   Iteration 33 of 100, loss = 0.00457674177067185
   Iteration 34 of 100, loss = 0.004513999984791393
   Iteration 35 of 100, loss = 0.004437112425720053
   Iteration 36 of 100, loss = 0.0045731678611547165
   Iteration 37 of 100, loss = 0.004502544856026165
   Iteration 38 of 100, loss = 0.004560395275659271
   Iteration 39 of 100, loss = 0.004556630687334408
   Iteration 40 of 100, loss = 0.004514058944187127
   Iteration 41 of 100, loss = 0.004472240961792811
   Iteration 42 of 100, loss = 0.004472209104625065
   Iteration 43 of 100, loss = 0.0044745141180058895
   Iteration 44 of 100, loss = 0.0045953837027561594
   Iteration 45 of 100, loss = 0.004591115478736659
   Iteration 46 of 100, loss = 0.004555862986624403
   Iteration 47 of 100, loss = 0.004535723816940284
   Iteration 48 of 100, loss = 0.00464395424205577
   Iteration 49 of 100, loss = 0.00460021139588207
   Iteration 50 of 100, loss = 0.004579619651194662
   Iteration 51 of 100, loss = 0.0046475159492818455
   Iteration 52 of 100, loss = 0.004692218917905568
   Iteration 53 of 100, loss = 0.004643201408468468
   Iteration 54 of 100, loss = 0.004663197627653264
   Iteration 55 of 100, loss = 0.004694213982756165
   Iteration 56 of 100, loss = 0.004666796554894452
   Iteration 57 of 100, loss = 0.00462994620963735
   Iteration 58 of 100, loss = 0.004615633497576647
   Iteration 59 of 100, loss = 0.00456261457638594
   Iteration 60 of 100, loss = 0.004540241812355817
   Iteration 61 of 100, loss = 0.004553038268121051
   Iteration 62 of 100, loss = 0.004567427816049707
   Iteration 63 of 100, loss = 0.004540815432038572
   Iteration 64 of 100, loss = 0.0046019034925848246
   Iteration 65 of 100, loss = 0.004584069807942097
   Iteration 66 of 100, loss = 0.004606445757389972
   Iteration 67 of 100, loss = 0.004608092600229516
   Iteration 68 of 100, loss = 0.00465311566093827
   Iteration 69 of 100, loss = 0.004696410007612861
   Iteration 70 of 100, loss = 0.0046729109615885785
   Iteration 71 of 100, loss = 0.004665362048553119
   Iteration 72 of 100, loss = 0.0046612611137485755
   Iteration 73 of 100, loss = 0.00465814246515399
   Iteration 74 of 100, loss = 0.004643097919462299
   Iteration 75 of 100, loss = 0.004596332772634924
   Iteration 76 of 100, loss = 0.0045723785496145294
   Iteration 77 of 100, loss = 0.004580483123260949
   Iteration 78 of 100, loss = 0.004602195371169215
   Iteration 79 of 100, loss = 0.004582358740824216
   Iteration 80 of 100, loss = 0.004567812821187544
   Iteration 81 of 100, loss = 0.0045442438474568875
   Iteration 82 of 100, loss = 0.0045197810225256875
   Iteration 83 of 100, loss = 0.004491895895888917
   Iteration 84 of 100, loss = 0.004516217468162289
   Iteration 85 of 100, loss = 0.004484507555196829
   Iteration 86 of 100, loss = 0.0044762986281691765
   Iteration 87 of 100, loss = 0.004496533628392579
   Iteration 88 of 100, loss = 0.004469890942511318
   Iteration 89 of 100, loss = 0.004486813650759502
   Iteration 90 of 100, loss = 0.0044748819316737356
   Iteration 91 of 100, loss = 0.004449708759528841
   Iteration 92 of 100, loss = 0.004420799414536146
   Iteration 93 of 100, loss = 0.004413350171069064
   Iteration 94 of 100, loss = 0.004393353591365938
   Iteration 95 of 100, loss = 0.004372090484799915
   Iteration 96 of 100, loss = 0.004342184217724328
   Iteration 97 of 100, loss = 0.004334920899673682
   Iteration 98 of 100, loss = 0.004338091522056077
   Iteration 99 of 100, loss = 0.004313534407904654
   Iteration 100 of 100, loss = 0.004295256983023137

   End of epoch 178; saving model... 

Epoch 179 of 2000
   Iteration 1 of 100, loss = 0.003546081017702818
   Iteration 2 of 100, loss = 0.004285695496946573
   Iteration 3 of 100, loss = 0.0032902209010596075
   Iteration 4 of 100, loss = 0.0038803677016403526
   Iteration 5 of 100, loss = 0.0035599228227511047
   Iteration 6 of 100, loss = 0.0034096050270212195
   Iteration 7 of 100, loss = 0.003475083054841629
   Iteration 8 of 100, loss = 0.003169461982906796
   Iteration 9 of 100, loss = 0.0031027574635421238
   Iteration 10 of 100, loss = 0.003101142414379865
   Iteration 11 of 100, loss = 0.0030969746347347445
   Iteration 12 of 100, loss = 0.003377595111184443
   Iteration 13 of 100, loss = 0.0036771057191519784
   Iteration 14 of 100, loss = 0.0041003242949955165
   Iteration 15 of 100, loss = 0.003950540232472122
   Iteration 16 of 100, loss = 0.003958669585699681
   Iteration 17 of 100, loss = 0.004155791097539751
   Iteration 18 of 100, loss = 0.004115518357139081
   Iteration 19 of 100, loss = 0.004187888998881374
   Iteration 20 of 100, loss = 0.004124675173079595
   Iteration 21 of 100, loss = 0.004165986924254824
   Iteration 22 of 100, loss = 0.004130974607753821
   Iteration 23 of 100, loss = 0.0041119822695770344
   Iteration 24 of 100, loss = 0.004083340817790789
   Iteration 25 of 100, loss = 0.0041031703399494295
   Iteration 26 of 100, loss = 0.004163785752517959
   Iteration 27 of 100, loss = 0.004130110605964782
   Iteration 28 of 100, loss = 0.004159981247669618
   Iteration 29 of 100, loss = 0.004115564150510934
   Iteration 30 of 100, loss = 0.004070251035348822
   Iteration 31 of 100, loss = 0.004193823848430428
   Iteration 32 of 100, loss = 0.00423120857522008
   Iteration 33 of 100, loss = 0.004181557712427369
   Iteration 34 of 100, loss = 0.004166966999250957
   Iteration 35 of 100, loss = 0.0041825976588630255
   Iteration 36 of 100, loss = 0.004100808032995297
   Iteration 37 of 100, loss = 0.004031455440044
   Iteration 38 of 100, loss = 0.004120565822200948
   Iteration 39 of 100, loss = 0.004214878044783687
   Iteration 40 of 100, loss = 0.004136091010877863
   Iteration 41 of 100, loss = 0.0042010390415515115
   Iteration 42 of 100, loss = 0.004271433760766827
   Iteration 43 of 100, loss = 0.004239628708726445
   Iteration 44 of 100, loss = 0.004237633272582157
   Iteration 45 of 100, loss = 0.0043282608087692
   Iteration 46 of 100, loss = 0.004289326278249855
   Iteration 47 of 100, loss = 0.0043252809072270035
   Iteration 48 of 100, loss = 0.004322413723760595
   Iteration 49 of 100, loss = 0.0042750069786015215
   Iteration 50 of 100, loss = 0.004373829769901931
   Iteration 51 of 100, loss = 0.004381491834589956
   Iteration 52 of 100, loss = 0.004461679137490977
   Iteration 53 of 100, loss = 0.004452825941250853
   Iteration 54 of 100, loss = 0.004472433964514898
   Iteration 55 of 100, loss = 0.004448782711882483
   Iteration 56 of 100, loss = 0.0044188564476956215
   Iteration 57 of 100, loss = 0.0045023694830505475
   Iteration 58 of 100, loss = 0.004489525422004276
   Iteration 59 of 100, loss = 0.004498980600008015
   Iteration 60 of 100, loss = 0.004464331571944058
   Iteration 61 of 100, loss = 0.004446458247047467
   Iteration 62 of 100, loss = 0.0044414445817951235
   Iteration 63 of 100, loss = 0.0044528294339894305
   Iteration 64 of 100, loss = 0.004435611514054472
   Iteration 65 of 100, loss = 0.004404343417487465
   Iteration 66 of 100, loss = 0.004417756385395698
   Iteration 67 of 100, loss = 0.004379516571704576
   Iteration 68 of 100, loss = 0.004337003713076496
   Iteration 69 of 100, loss = 0.004334467184810858
   Iteration 70 of 100, loss = 0.004410986687123243
   Iteration 71 of 100, loss = 0.0043770421483278485
   Iteration 72 of 100, loss = 0.004417855940927338
   Iteration 73 of 100, loss = 0.004423902352493614
   Iteration 74 of 100, loss = 0.004413861801810059
   Iteration 75 of 100, loss = 0.004388150443943839
   Iteration 76 of 100, loss = 0.004371381108955431
   Iteration 77 of 100, loss = 0.004344782116218144
   Iteration 78 of 100, loss = 0.004339642119773019
   Iteration 79 of 100, loss = 0.0043606731253735065
   Iteration 80 of 100, loss = 0.004379854585567955
   Iteration 81 of 100, loss = 0.004358988866083508
   Iteration 82 of 100, loss = 0.004320769360652421
   Iteration 83 of 100, loss = 0.004301045280712915
   Iteration 84 of 100, loss = 0.0042709698290785865
   Iteration 85 of 100, loss = 0.0042984774500569875
   Iteration 86 of 100, loss = 0.0042676704754338185
   Iteration 87 of 100, loss = 0.004261199169492499
   Iteration 88 of 100, loss = 0.004239579492026347
   Iteration 89 of 100, loss = 0.004220873333273058
   Iteration 90 of 100, loss = 0.00421819718580486
   Iteration 91 of 100, loss = 0.004199318148983786
   Iteration 92 of 100, loss = 0.004185781435808167
   Iteration 93 of 100, loss = 0.004187217439144289
   Iteration 94 of 100, loss = 0.004192666513498556
   Iteration 95 of 100, loss = 0.004215764025177218
   Iteration 96 of 100, loss = 0.004196458853887937
   Iteration 97 of 100, loss = 0.004227546820196218
   Iteration 98 of 100, loss = 0.004252282654324889
   Iteration 99 of 100, loss = 0.004271837495822422
   Iteration 100 of 100, loss = 0.0042688288574572655

   End of epoch 179; saving model... 

Epoch 180 of 2000
   Iteration 1 of 100, loss = 0.004955475218594074
   Iteration 2 of 100, loss = 0.0058221048675477505
   Iteration 3 of 100, loss = 0.005489929423977931
   Iteration 4 of 100, loss = 0.005203508189879358
   Iteration 5 of 100, loss = 0.00586220258846879
   Iteration 6 of 100, loss = 0.005177423105730365
   Iteration 7 of 100, loss = 0.004871901873100016
   Iteration 8 of 100, loss = 0.00467929856677074
   Iteration 9 of 100, loss = 0.004997137274282674
   Iteration 10 of 100, loss = 0.004567826061975211
   Iteration 11 of 100, loss = 0.004252032334492965
   Iteration 12 of 100, loss = 0.0039838318577191485
   Iteration 13 of 100, loss = 0.004092144502255206
